tweet,label
we all know how that went at the capitolriots fvd https://t.co/ba9lsumpdx',Riots
"photo's a little blurry, but still clear enough.\n\nlet's find this guy, twitter.\n\ncapitolriots insurrection\xe2\x80\xa6 https://t.co/cx3awa0jxn""",Riots
i know justice takes time to work itself out...but it sure feels to me that trump got away with the capitolriots m\xe2\x80\xa6 https://t.co/rzkgl8gkpg',Riots
"who were the 'disciplined, uniformed column of attackers'? i wanna see some photos at least . . . ronjohnson\xe2\x80\xa6 https://t.co/mdemkeytl3""",Riots
that having everything in life doesn\xc2\xb4t mean that someone can\xc2\xb4t be a right-wing-supporter? long before the\xe2\x80\xa6 https://t.co/vrjgnelrr6',Riots
"whoa ! people, u may want 2 find out what school this teacher is teaching at &amp; enroll your children in another scho\xe2\x80\xa6 https://t.co/n7lv1gdyf1'",Riots
repmtg so what is the starting pay for assistant insurrectionist these days?! repmtg \n\ninsurrectionists\xe2\x80\xa6 https://t.co/qoikoxjjw9',Riots
"rt activistbowen2: laurenboebert 2. the mom setting a terrible example for all kids by taking part in capitolriots (february 24, 2021; 1\xe2\x80\xa6'",Riots
this was essentially an apologia for the attempt by fascistic forces to seize and likely execute members of congres\xe2\x80\xa6 https://t.co/helr1a6sh5',Riots
"rt mahmutz93709263: that's the difference,dear american people.behindhereyes blacklivesmatter democracy republicanparty capitolriots\xe2\x80\xa6""",Riots
.was he always this anti-american or did he get sucked into the cult and brainwashed to believe in capitolriots https://t.co/caxl0pgdlx',Riots
"truth mixed with bits of lies is 1 big lie \n\nif you don't stop accepting the unacceptable, you'll find yourself\xe2\x80\xa6 https://t.co/rxhyvmlyos""",Riots
"beachnut826 i'm just a old gal in the mid-west and even i knew the cult was planning it on 1/6.  \ndoes they think\xe2\x80\xa6 https://t.co/tuf1cytnsz""",Riots
"rt imaconsumer: what sort of brain dead nut case would think that these people deserve any jail time at this point, they're clearly not a\xe2\x80\xa6""",Riots
not breaking news! capitolriots  had recon work done by this group. have speakerpelosi look into this by calling\xe2\x80\xa6 https://t.co/1kgg7bvqzy',Riots
10/.senate jan6 capitolriots hearings\n(thread)\n\n911commission\n\nwarnings came fr media twitter congress &amp;\xe2\x80\xa6 https://t.co/9rjh7qds8a',Riots
9/..senate jan6 capitolriots hearings\n(thread)\n\n911commission\n\nmembers to include\n*mostly non-partisan profess\xe2\x80\xa6 https://t.co/ly1zkjp5y5',Riots
"laurenboebert 2. the mom setting a terrible example for all kids by taking part in capitolriots (february 24, 202\xe2\x80\xa6 https://t.co/vncc1rsk1f'",Riots
"insurrection \ncapitolriots\n\nhow did i, a nurse, know more about the violence coming to dc on 1/6/21 than the sarg\xe2\x80\xa6 https://t.co/gobydlgzox'",Riots
".morningmika: do you think there would have been any confusion, with respect to using lethal force, if the rioters\xe2\x80\xa6 https://t.co/q0blzuezoo'",Riots
it baffles me how as americans we aren\xe2\x80\x99t demanding our representatives to not let the attack on our capital go! we\xe2\x80\xa6 https://t.co/asssuzqawx',Riots
lengthy list of questions only grows as congress holds hearings on protrumpriot https://t.co/o0ftzu2jax via\xe2\x80\xa6 https://t.co/pxgc5icvrt',Riots
fbi fbi can stop by cpac2021 if they have trouble finding the capitolriots suspects \n\nmaga',Riots
"glenn kirschner:  \n\nron johnson is an ""accessory after the fact""\n\nsen. ron johnson\'s lies in senate hearing into ca\xe2\x80\xa6 https://t.co/rpvi7sv6u6'",Riots
"that's the difference,dear american people.behindhereyes blacklivesmatter democracy republicanparty\xe2\x80\xa6 https://t.co/uezxtawwns""",Riots
new:at least 27 current or former us \xf0\x9f\x87\xba\xf0\x9f\x87\xb8military members have been charged with federal crimes stemming from the\xe2\x80\xa6 https://t.co/j8cqalddyh',Riots
so here it is almost 3am and i am wide awake \xf0\x9f\x98\xb3 my sleep schedule has been completely backwards since the eclipse in\xe2\x80\xa6 https://t.co/bv6zw5ovjd',Riots
8/.senate jan6 capitolriots hearings\n(thread)\n\n911commission\nneed: deepdive/jan6 events &amp; future\xe2\x80\xa6 https://t.co/zzpp8hvuyx',Riots
"approx insurrection hearing day 2, a cspan caller whined about &gt;&gt;ukraine&lt;&lt; with respect to fake capitolriots\xe2\x80\xa6 https://t.co/adbtcuzpm3'",Riots
"rt mamalehtrumpog: gee, tedcruz / sentedcruz wants to make sure nothing like the january 6 attack on the capitol ever happens again.\xe2\x80\xa6'",Riots
"rt kk131066: hypocrites judge people\nalthough they have no moral right\nthey've lost moral compass\n\ndecent people evaluate the actions of\xe2\x80\xa6""",Riots
"join us tomorrow in this relevant webinar in the wake of both the capitolriots but also myanmarcoup,\xe2\x80\xa6 https://t.co/etdkbnxkkl'",Riots
7/..senate jan6 capitolriots hearings\n(thread)\n\nmore questions stevensund former capitolpolice chief:\n\n- why\xe2\x80\xa6 https://t.co/gngdpua341',Riots
"rt kk131066: people may call themselves resisters but if they put politicians above truth, they are hypocrites\n\ndon't let them confuse\xe2\x80\xa6""",Riots
"\xe2\x80\x9cwe begged your pardon\xe2\x80\x9d\nso he left town &amp; let y\xe2\x80\x99all down. lil wayne (a black rapper) &amp; the $25 million fraud man, s\xe2\x80\xa6 https://t.co/qtmwzzfuhy'",Riots
"rt kk131066: \xe2\xac\x86\xef\xb8\x8f \n\n- biden's unity made goptraitors bolder\n- democrats decision not to insist on witnesses made trumpacquittal inevitab\xe2\x80\xa6""",Riots
rt psgrewal2: red fort is a heritage building run by a corporation while the capitol building is a government building where politicians w\xe2\x80\xa6',Riots
6/..senate jan6 capitolriots hearings\n(thread)\n\nmore questions\n\n- why is hawleymo allowed to participate in he\xe2\x80\xa6 https://t.co/jvjyms1ugc',Riots
saids the quack from amerikkka\xf0\x9f\x91\x87\nqueen of  capitolriots \npro-life killer sucking on bullets for neighbors who are d\xe2\x80\xa6 https://t.co/gyz2golqya',Riots
rt seditionhunters: please share across all platforms. do you know this person?? please contact the fbi with fbi 148-afo if you do! sedit\xe2\x80\xa6',Riots
5/..senate jan6 capitolriots hearings\n(thread)\n\nmore questions:\n- former capitolpolice chief stevensund testi\xe2\x80\xa6 https://t.co/twylblhfel',Riots
red fort is a heritage building run by a corporation while the capitol building is a government building where poli\xe2\x80\xa6 https://t.co/6mbgc2bwea',Riots
rt gendisdain: this muffin turned himself in.  he\xe2\x80\x99s being held without bail until his hearing as he\xe2\x80\x99s been deemed a danger to the public.\xe2\x80\xa6',Riots
nan,Riots
"jaketapper we all know she was there too. just wait for the fbi to address congress at the upcomig hearing. i'm su\xe2\x80\xa6 https://t.co/wqmyfwlpfa""",Riots
4/..senate jan6 capitolriots hearings:\n(thread)\n\nunanswered questions:\n\n- donaldtrump had ultimate power to de\xe2\x80\xa6 https://t.co/iopigv8blj',Riots
3/..senate jan6 capitolriots hearings:\n(thread)\n\nunanswered questions:\n\n- what is basis of ongoing\xe2\x80\xa6 https://t.co/d4w6u4le5,Riots
2/..senate jan6 capitolriots hearings:\n(thread)\n\nunanswered questions:\n- what\xe2\x80\x99s status of lawmakers\xe2\x80\x99 relations\xe2\x80\xa6 https://t.co/apm50nyrwn',Riots
rt bledsoe_wes: govlarryhogan called mayor bowser and offered the national guard for the capitolriots and she refused to let the guard i\xe2\x80\xa6',Riots
"the internal memo produced by the capitol police's, intelligence unit, should have been enough if it had been taken\xe2\x80\xa6 https://t.co/xeags1w7ed""",Riots
.-.\nget your rojo twerking\n\nfor those still supporting qanon\ntheir good friend is senator ron\n..the big lie endure\xe2\x80\xa6 https://t.co/ijxccuoi0o',Riots
karl rove says if rudy giuliani defends tr**p he would ensure that more than 17 republicans vote to convict him.\xe2\x80\xa6 https://t.co/zimwpwtanf',Riots
anthonyaguero a far right livestreamer &amp; associate of \xe2\x81\xa6mtgreenee\xe2\x81\xa9 said on video he entered the capitol &amp; that\xe2\x80\xa6 https://t.co/vqvmecpfiq',Riots
capitolriots: what role did the proudboys play in the trumpinsurrection? \n\nhttps://t.co/4lkjlyxsyo',Riots
cwebbonline the rojo joy of riot\n\nthe excitement he\xe2\x80\x99ll always relive\nlets ronjohnson forget &amp; forgive\n..the tacti\xe2\x80\xa6 https://t.co/mgk159vuyl',Riots
"sometime before 1/6, c.j. grisham, founder of open carry tx, organized a fundraiser for riot gear, radios for a tx\xe2\x80\xa6 https://t.co/n6hfjzkg3u'",Riots
rt drdenagrayson: \xe2\x80\xbc\xef\xb8\x8fthe fbi is seeking information to identify alleged capitol insurrectionists.\n\nplease rt and call 1-800-call-fbi (1-80\xe2\x80\xa6',Riots
tomiahonen the rojo joy of riot\n\nthe excitement he\xe2\x80\x99ll always relive\nlets ronjohnson forget &amp; forgive\n..the tactic\xe2\x80\xa6 https://t.co/1okk25pqmz',Riots
"rt vacaysover: andy ngo is a domestic terrorist ...  that's grifting til feds catch up with him....\n\nfbiwfo capitolpolice judiciarydems\xe2\x80\xa6""",Riots
"incel &amp; grifter ... andy ngo/ mrandyngo  is a quid pro quo complicit  domestic terrorist...shill\n\ni'll just keep r\xe2\x80\xa6 https://t.co/qdqwsvy1fx""",Riots
"https://t.co/6duiymcnbq\n\nwhat exactly about gopdomesticterrorists destructive nature joebiden couldn't have fores\xe2\x80\xa6 https://t.co/l4l6qxuquq""",Riots
rt turntablekitty: capitolriots usa today: u.s. capitol riot: top officials say they did not see fbi warning of calls for violence.\nhttps\xe2\x80\xa6',Riots
.-.\nthe rojo joy of riot\n\nthe excitement he\xe2\x80\x99ll always relive\nlets ronjohnson forget &amp; forgive\n..the tactics they e\xe2\x80\xa6 https://t.co/kkowipyrfh',Riots
friendly demeanor of the capitolriots insurrections? johnson is lying openly! senschumer speakerpelosi  ron john\xe2\x80\xa6 https://t.co/yuibyvofxr',Riots
rt potrzebiesystem: seditionhunters kc proudboy ryan keith ashlock arrested by fbi for involvement in capitolriots seditionhunters se\xe2\x80\xa6',Riots
unitedstates capitolriots insurrectionists criminal terror attack maga trump cruz mccarthy gop civilwar\xe2\x80\xa6 https://t.co/txbtb4e4ut',Riots
rt kk131066: unity works when people respect each other &amp; have a common goal\n\nwe know what racist gopseditioustraitors want\n\ndoes americ\xe2\x80\xa6',Riots
"andy ngo is a domestic terrorist ...  that's grifting til feds catch up with him....\n\nfbiwfo capitolpolice\xe2\x80\xa6 https://t.co/2jpyp4kdkm""",Riots
tedcruz dude. stop. you went to mexico while some of your constituents were freezing to death. you were caught pla\xe2\x80\xa6 https://t.co/zy1twnljtw',Riots
seditionhunters doyouknow the guy i\xe2\x80\x99m calling magastarshirt seen here breaking a window of the capitol during th\xe2\x80\xa6 https://t.co/rzxefpbfvo',Riots
the blackguards were released by police as instructed by myanmarmilitarycoup to make caos and brutally attack una\xe2\x80\xa6 https://t.co/6qsvamjwrk',Riots
"i don't want retired nypd seditionist who tried to kill a cop at capitolriots getting his fucking pension anymor\xe2\x80\xa6 https://t.co/wqtipzwkpu""",Riots
rep. marjorie taylor greene (ga-14)  wants democrats removed from office. sounds like complicity to me.\xe2\x80\xa6 https://t.co/55ee4ifet8',Riots
"leadermcconnell the attack on the capitol, the capitolriots, the attempted assassination of us leaders, including\xe2\x80\xa6 https://t.co/4r4ahadxc3'",Riots
unitedstates election2020 capitolriots senate hearing criminal attack gop \nwashington dc is a security zone\xe2\x80\xa6 https://t.co/xl3dqbm1w8',Riots
"rt susan27095135: dearauntcrabby gop predicted headline\nin coordinated early morning raids, the fbi arrests at least 6 us representative\xe2\x80\xa6'",Riots
mattgaetz we can\xe2\x80\x99t wait until they start coming after the instigators. capitolriots arrestthemallnow\xe2\x80\xa6 https://t.co/uafth9rwj4',Riots
rt:\n\nseditionhunters we are seeking more info on the gasmasktwins any type of identifying information or images w\xe2\x80\xa6 https://t.co/ukb7ntomvv',Riots
nan,Riots
"capitol riot: police had no 'specific credible threat' intel on attack https://t.co/xgrsu0yfx0 the fbi has already\xe2\x80\xa6 https://t.co/g0qgvcvfwi""",Riots
38 members of the u.s. capitol police force &amp; 150 national guard members have tested positive for covid-19 since re\xe2\x80\xa6 https://t.co/2nrqmwfa4c',Riots
rt helenmag: architect of the capitol outlines $30 million in damages from pro-trump riot : capitolinsurrection capitolriots neverforge\xe2\x80\xa6',Riots
"whitney is upset that white privilege was brought up at the rhoslcreunion but maybe it's because she's friends wit\xe2\x80\xa6 https://t.co/nakefvj8ey""",Riots
rt columbocaptain: still photos of allblacktrumphat taken from  the above video. great hunting by rayllen7  capitolriots fbiwfo',Riots
fbi 148afo blackskimask west side capitolriots seditiondata seditionhunters capitolhunters ctexposers\xe2\x80\xa6 https://t.co/t9lsyfagas',Riots
rt seditionhunters: please share across all platforms. do you know this person?? please contact the fbi with id photograph 27 if you do! \xe2\x80\xa6',Riots
"good question rachel m., where is nancy pelosi's laptop? capitolriots""",Riots
"dearauntcrabby gop predicted headline\nin coordinated early morning raids, the fbi arrests at least 6 us represent\xe2\x80\xa6 https://t.co/2tbnpisyky'",Riots
rt kympossiblyfab: this domesticterrorist heiling hitler is out on bail and realitywinner a veteran  is still in prison for trying to w\xe2\x80\xa6',Riots
frankfigliuzzi1 lawrence thelastword msnbc trump defunded intel on white supermacists and domestic terrorism.\xe2\x80\xa6 https://t.co/bewhakqo3n',Riots
myanmar had a real insurrection with guns and weapons unlike the capitolriots that were a bunch of punks who were\xe2\x80\xa6 https://t.co/ben53nrxbf',Riots
"riley june williams, who was among the many trump-supporters involved in the coup attempt against the us capitol, a\xe2\x80\xa6 https://t.co/vjvbpvtbw8'",Riots
iamrobertgieswein aka wilddog after being maced during confrontation with police on the streets of dc the night o\xe2\x80\xa6 https://t.co/vew37kmri,Riots
govlarryhogan called mayor bowser and offered the national guard for the capitolriots and she refused to let the\xe2\x80\xa6 https://t.co/4jkn1ti4uv',Riots
seditionhunters sean59afo fbi59afo inciting &amp; confronting police west side capitolriots \xe2\x81\xa6seditiondata\xe2\x80\xa6 https://t.co/4vo42tsewv',Riots
facepaintblowhard mpd wanted 87 west side capitolriots seditiondata seditionhunters capitolhunters ctexposers\xe2\x80\xa6 https://t.co/8cb19obgdk',Riots
"dearauntcrabby rzrbladecupcake gop damn! for a sec i thought that was real. but yes, i'm hoping this will be rea\xe2\x80\xa6 https://t.co/j9s8ptiqef""",Riots
"rt holmescnn: ""a big lie can survive the liar,"" says yale history professor timothydsnyder - and it\'s vital for donald trump\'s big lie t\xe2\x80\xa6'",Riots
